   10.000000000000000       0.50000000000000000       0.57142857142857140      -4.97067035767729219E-042      !  Rmi/cm, dR/cm, dA/deg, dZ/cm
 # Field map generated using geneSectorMap.f 
# AT/rd,  AT/deg, Rmi/cm, Rma/cm, RM/cm, NR, dR/cm, NX, dX/cm, dA/rd : 
#   1.04719755E+00   6.00000000E+01   1.00000000E+01   7.00000000E+01   5.00000000E+01 121   5.00000000E-01 106   4.98665501E-01   9.97331001E-03
 # 
 # R, Z, X, BY, BZ, BX 
 # cm cm rd kG  kG  kG 
 # 
  5.89735935E+01  0.00000000E+00  1.76501250E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.89530578E+01  0.00000000E+00  2.35307690E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.89266584E+01  0.00000000E+00  2.94090725E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.88943977E+01  0.00000000E+00  3.52844508E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.88562790E+01  0.00000000E+00  4.11563195E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.88123061E+01  0.00000000E+00  4.70240945E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.87624833E+01  0.00000000E+00  5.28871923E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.87068157E+01  0.00000000E+00  5.87450295E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.86453088E+01  0.00000000E+00  6.45970236E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.85779687E+01  0.00000000E+00  7.04425925E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.85048020E+01  0.00000000E+00  7.62811547E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.84258161E+01  0.00000000E+00  8.21121296E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.83410187E+01  0.00000000E+00  8.79349370E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.82504185E+01  0.00000000E+00  9.37489980E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.81540243E+01  0.00000000E+00  9.95537341E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.80518457E+01  0.00000000E+00  1.05348568E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.79438930E+01  0.00000000E+00  1.11132923E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.78301768E+01  0.00000000E+00  1.16906224E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.77107084E+01  0.00000000E+00  1.22667898E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.75854998E+01  0.00000000E+00  1.28417369E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.74545634E+01  0.00000000E+00  1.34154068E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.73179123E+01  0.00000000E+00  1.39877423E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.71755599E+01  0.00000000E+00  1.45586865E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.70275205E+01  0.00000000E+00  1.51281825E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.68738088E+01  0.00000000E+00  1.56961739E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.67144401E+01  0.00000000E+00  1.62626040E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.65494302E+01  0.00000000E+00  1.68274165E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.63787955E+01  0.00000000E+00  1.73905553E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.62025531E+01  0.00000000E+00  1.79519643E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.60207205E+01  0.00000000E+00  1.85115877E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.58333156E+01  0.00000000E+00  1.90693698E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.56403573E+01  0.00000000E+00  1.96252551E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.54418646E+01  0.00000000E+00  2.01791885E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.52378574E+01  0.00000000E+00  2.07311146E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.50283558E+01  0.00000000E+00  2.12809787E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.48133808E+01  0.00000000E+00  2.18287261E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.45929537E+01  0.00000000E+00  2.23743023E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.43670965E+01  0.00000000E+00  2.29176530E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.41358316E+01  0.00000000E+00  2.34587241E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.38991820E+01  0.00000000E+00  2.39974619E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.36571713E+01  0.00000000E+00  2.45338128E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.34098235E+01  0.00000000E+00  2.50677234E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.31571632E+01  0.00000000E+00  2.55991406E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.28992156E+01  0.00000000E+00  2.61280116E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.26360063E+01  0.00000000E+00  2.66542837E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.23675616E+01  0.00000000E+00  2.71779046E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.20939080E+01  0.00000000E+00  2.76988222E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.18150728E+01  0.00000000E+00  2.82169847E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.15310838E+01  0.00000000E+00  2.87323406E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.12419692E+01  0.00000000E+00  2.92448386E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.09477578E+01  0.00000000E+00  2.97544278E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.06484788E+01  0.00000000E+00  3.02610574E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.03441620E+01  0.00000000E+00  3.07646770E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.00348377E+01  0.00000000E+00  3.12652366E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.97205366E+01  0.00000000E+00  3.17626863E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.94012899E+01  0.00000000E+00  3.22569768E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.90771296E+01  0.00000000E+00  3.27480588E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.87480877E+01  0.00000000E+00  3.32358834E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.84141970E+01  0.00000000E+00  3.37204022E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.80754908E+01  0.00000000E+00  3.42015670E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.77320027E+01  0.00000000E+00  3.46793299E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.73837668E+01  0.00000000E+00  3.51536433E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.70308179E+01  0.00000000E+00  3.56244602E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.66731910E+01  0.00000000E+00  3.60917336E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.63109218E+01  0.00000000E+00  3.65554172E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.59440461E+01  0.00000000E+00  3.70154647E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.55726006E+01  0.00000000E+00  3.74718304E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.51966221E+01  0.00000000E+00  3.79244690E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.48161482E+01  0.00000000E+00  3.83733353E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.44312165E+01  0.00000000E+00  3.88183848E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.40418654E+01  0.00000000E+00  3.92595732E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.36481337E+01  0.00000000E+00  3.96968566E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.32500604E+01  0.00000000E+00  4.01301915E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.28476853E+01  0.00000000E+00  4.05595348E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.24410482E+01  0.00000000E+00  4.09848439E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.20301897E+01  0.00000000E+00  4.14060763E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.16151506E+01  0.00000000E+00  4.18231902E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.11959723E+01  0.00000000E+00  4.22361441E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.07726963E+01  0.00000000E+00  4.26448970E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.03453648E+01  0.00000000E+00  4.30494081E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.99140203E+01  0.00000000E+00  4.34496373E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.94787058E+01  0.00000000E+00  4.38455447E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.90394644E+01  0.00000000E+00  4.42370910E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.85963400E+01  0.00000000E+00  4.46242372E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.81493765E+01  0.00000000E+00  4.50069447E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.76986184E+01  0.00000000E+00  4.53851757E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.72441106E+01  0.00000000E+00  4.57588923E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.67858983E+01  0.00000000E+00  4.61280575E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.63240270E+01  0.00000000E+00  4.64926345E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.58585428E+01  0.00000000E+00  4.68525870E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.53894918E+01  0.00000000E+00  4.72078793E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.49169207E+01  0.00000000E+00  4.75584761E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.44408767E+01  0.00000000E+00  4.79043423E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.39614069E+01  0.00000000E+00  4.82454438E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.34785591E+01  0.00000000E+00  4.85817464E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.29923813E+01  0.00000000E+00  4.89132168E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.25029219E+01  0.00000000E+00  4.92398220E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.20102296E+01  0.00000000E+00  4.95615295E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.15143533E+01  0.00000000E+00  4.98783073E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.10153424E+01  0.00000000E+00  5.01901239E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.05132466E+01  0.00000000E+00  5.04969483E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.00081157E+01  0.00000000E+00  5.07987499E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.95000000E+01  0.00000000E+00  5.10954988E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.95000000E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.94970409E+01  0.00000000E+00  5.93402108E-01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.94881638E+01  0.00000000E+00  1.18674519E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.94733697E+01  0.00000000E+00  1.77997024E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.94526600E+01  0.00000000E+00  2.37301823E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.94260368E+01  0.00000000E+00  2.96583020E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.93935027E+01  0.00000000E+00  3.55834716E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.93550610E+01  0.00000000E+00  4.15051019E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.93107154E+01  0.00000000E+00  4.74226038E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.92604705E+01  0.00000000E+00  5.33353888E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.92043311E+01  0.00000000E+00  5.92428687E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.91423030E+01  0.00000000E+00  6.51444560E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.90743921E+01  0.00000000E+00  7.10395636E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.90006054E+01  0.00000000E+00  7.69276052E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.89209501E+01  0.00000000E+00  8.28079951E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.88354342E+01  0.00000000E+00  8.86801484E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.87440661E+01  0.00000000E+00  9.45434810E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.86468550E+01  0.00000000E+00  1.00397410E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.85438105E+01  0.00000000E+00  1.06241352E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.84349429E+01  0.00000000E+00  1.12074728E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.83202630E+01  0.00000000E+00  1.17896955E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.81997822E+01  0.00000000E+00  1.23707456E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.80735126E+01  0.00000000E+00  1.29505652E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.79414665E+01  0.00000000E+00  1.35290967E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.78036573E+01  0.00000000E+00  1.41062825E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.76600985E+01  0.00000000E+00  1.46820652E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.75108046E+01  0.00000000E+00  1.52563875E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.73557902E+01  0.00000000E+00  1.58291923E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.71950709E+01  0.00000000E+00  1.64004227E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.70286626E+01  0.00000000E+00  1.69700217E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.68565819E+01  0.00000000E+00  1.75379329E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.66788460E+01  0.00000000E+00  1.81040996E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.64954723E+01  0.00000000E+00  1.86684655E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.63064793E+01  0.00000000E+00  1.92309746E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.61118858E+01  0.00000000E+00  1.97915709E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.59117109E+01  0.00000000E+00  2.03501985E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.57059748E+01  0.00000000E+00  2.09068020E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.54946978E+01  0.00000000E+00  2.14613260E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.52779010E+01  0.00000000E+00  2.20137153E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.50556059E+01  0.00000000E+00  2.25639150E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.48278346E+01  0.00000000E+00  2.31118704E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.45946098E+01  0.00000000E+00  2.36575269E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.43559547E+01  0.00000000E+00  2.42008303E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.41118931E+01  0.00000000E+00  2.47417265E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.38624491E+01  0.00000000E+00  2.52801617E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.36076476E+01  0.00000000E+00  2.58160825E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.33475140E+01  0.00000000E+00  2.63494354E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.30820742E+01  0.00000000E+00  2.68801674E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.28113544E+01  0.00000000E+00  2.74082258E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.25353818E+01  0.00000000E+00  2.79335580E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.22541836E+01  0.00000000E+00  2.84561117E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.19677879E+01  0.00000000E+00  2.89758351E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.16762232E+01  0.00000000E+00  2.94926763E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.13795185E+01  0.00000000E+00  3.00065840E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.10777032E+01  0.00000000E+00  3.05175070E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.07708075E+01  0.00000000E+00  3.10253946E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.04588617E+01  0.00000000E+00  3.15301962E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.01418970E+01  0.00000000E+00  3.20318617E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.98199449E+01  0.00000000E+00  3.25303410E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.94930374E+01  0.00000000E+00  3.30255847E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.91612071E+01  0.00000000E+00  3.35175435E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.88244868E+01  0.00000000E+00  3.40061684E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.84829102E+01  0.00000000E+00  3.44914108E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.81365112E+01  0.00000000E+00  3.49732225E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.77853242E+01  0.00000000E+00  3.54515556E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.74293842E+01  0.00000000E+00  3.59263624E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.70687266E+01  0.00000000E+00  3.63975958E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.67033872E+01  0.00000000E+00  3.68652089E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.63334024E+01  0.00000000E+00  3.73291551E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.59588091E+01  0.00000000E+00  3.77893883E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.55796444E+01  0.00000000E+00  3.82458628E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.51959460E+01  0.00000000E+00  3.86985331E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.48077522E+01  0.00000000E+00  3.91473542E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.44151016E+01  0.00000000E+00  3.95922815E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.40180331E+01  0.00000000E+00  4.00332707E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.36165864E+01  0.00000000E+00  4.04702779E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.32108013E+01  0.00000000E+00  4.09032597E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.28007181E+01  0.00000000E+00  4.13321730E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.23863778E+01  0.00000000E+00  4.17569752E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.19678214E+01  0.00000000E+00  4.21776240E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.15450907E+01  0.00000000E+00  4.25940775E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.11182276E+01  0.00000000E+00  4.30062944E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.06872747E+01  0.00000000E+00  4.34142336E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  4.02522747E+01  0.00000000E+00  4.38178546E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.98132711E+01  0.00000000E+00  4.42171171E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.93703073E+01  0.00000000E+00  4.46119816E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.89234276E+01  0.00000000E+00  4.50024087E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.84726763E+01  0.00000000E+00  4.53883595E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.80180982E+01  0.00000000E+00  4.57697958E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.75597387E+01  0.00000000E+00  4.61466795E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.70976432E+01  0.00000000E+00  4.65189732E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.66318578E+01  0.00000000E+00  4.68866398E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.61624287E+01  0.00000000E+00  4.72496428E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.56894027E+01  0.00000000E+00  4.76079461E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.52128269E+01  0.00000000E+00  4.79615140E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.47327485E+01  0.00000000E+00  4.83103113E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.42492154E+01  0.00000000E+00  4.86543034E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.37622757E+01  0.00000000E+00  4.89934561E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.32719778E+01  0.00000000E+00  4.93277356E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.27783704E+01  0.00000000E+00  4.96571086E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.22815027E+01  0.00000000E+00  4.99815424E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.17814241E+01  0.00000000E+00  5.03010048E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.12781843E+01  0.00000000E+00  5.06154639E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.07718334E+01  0.00000000E+00  5.09248885E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  3.02624217E+01  0.00000000E+00  5.12292478E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  2.97500000E+01  0.00000000E+00  5.15285115E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  6.00000000E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.99970160E+01  0.00000000E+00  5.98388681E-01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.99880644E+01  0.00000000E+00  1.19671784E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.99731459E+01  0.00000000E+00  1.79492797E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.99522622E+01  0.00000000E+00  2.39295956E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.99254153E+01  0.00000000E+00  2.99075314E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.98926078E+01  0.00000000E+00  3.58824924E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.98538430E+01  0.00000000E+00  4.18538842E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.98091248E+01  0.00000000E+00  4.78211131E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.97584576E+01  0.00000000E+00  5.37835853E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.97018465E+01  0.00000000E+00  5.97407080E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.96392971E+01  0.00000000E+00  6.56918884E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.95708156E+01  0.00000000E+00  7.16365347E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.94964088E+01  0.00000000E+00  7.75740556E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.94160841E+01  0.00000000E+00  8.35038606E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.93298496E+01  0.00000000E+00  8.94253597E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.92377137E+01  0.00000000E+00  9.53379640E+00  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.91396857E+01  0.00000000E+00  1.01241085E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.90357753E+01  0.00000000E+00  1.07134137E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.89259929E+01  0.00000000E+00  1.13016532E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.88103493E+01  0.00000000E+00  1.18887686E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.86888560E+01  0.00000000E+00  1.24747014E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.85615253E+01  0.00000000E+00  1.30593935E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.84283696E+01  0.00000000E+00  1.36427866E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.82894023E+01  0.00000000E+00  1.42248227E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.81446372E+01  0.00000000E+00  1.48054439E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.79940886E+01  0.00000000E+00  1.53845924E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.78377716E+01  0.00000000E+00  1.59622107E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.76757018E+01  0.00000000E+00  1.65382413E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.75078951E+01  0.00000000E+00  1.71126270E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.73343683E+01  0.00000000E+00  1.76853105E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.71551388E+01  0.00000000E+00  1.82562349E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.69702242E+01  0.00000000E+00  1.88253434E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.67796430E+01  0.00000000E+00  1.93925794E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.65834142E+01  0.00000000E+00  1.99578866E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.63815572E+01  0.00000000E+00  2.05212086E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.61740922E+01  0.00000000E+00  2.10824894E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.59610398E+01  0.00000000E+00  2.16416733E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.57424212E+01  0.00000000E+00  2.21987045E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
  5.55182580E+01  0.00000000E+00  2.27535278E+01  0.00000000E+00  5.00000000E+00  0.00000000E+00
